dtg,count
"2015-09-16 15:29:11.763877",1
"2015-09-16 15:29:23.517939",1
"2015-09-16 15:29:35.107798",1
"2015-09-16 15:31:33.388759",1
"2015-09-16 15:32:00.635779",1
"2015-09-16 15:34:40.873871",1
"2015-09-16 15:45:02.009052",1
"2015-09-16 15:45:29.061244",1
"2015-09-16 15:45:57.786952",1
"2015-09-16 15:57:54.421934",1
"2015-09-16 15:58:22.426205",1
"2015-09-16 16:00:08.529428",1
"2015-09-16 16:14:36.730365",1
"2015-09-16 16:15:43.535112",1
"2015-09-16 16:18:23.835273",1
"2015-09-16 16:31:31.347102",1
"2015-09-16 16:34:32.098459",1
"2015-09-16 16:34:52.454328",1
"2015-09-16 16:37:35.675345",1
"2015-09-16 16:40:04.322016",1
"2015-09-16 16:42:13.204771",1
"2015-09-16 16:45:59.227343",1
"2015-09-16 16:46:21.749271",1
"2015-09-16 16:47:33.678302",1
"2015-09-16 16:49:59.967359",1
"2015-09-16 16:52:15.837641",1
"2015-09-16 16:52:37.798245",1
"2015-09-16 16:58:56.405632",1
"2015-09-16 17:06:13.016334",1
"2015-09-16 17:08:35.885210",1
"2015-09-16 17:17:41.553242",1
"2015-09-16 17:36:46.491956",1
"2015-09-16 17:48:32.785908",1
"2015-09-16 17:51:18.733501",1
"2015-09-16 18:02:56.394372",1
"2015-09-16 18:07:40.782036",1
"2015-09-16 18:11:17.022152",1
"2015-09-16 18:15:03.666090",1
"2015-09-16 18:17:25.155565",1
"2015-09-16 18:18:37.575019",1
"2015-09-16 18:41:46.032808",1
"2015-09-16 18:42:41.874442",1
"2015-09-16 18:42:59.635932",1
"2015-09-16 18:55:27.095499",1
"2015-09-16 19:13:11.050313",1
"2015-09-16 19:21:53.210935",1
"2015-09-16 19:24:13.714873",1
"2015-09-16 19:24:31.117350",1
"2015-09-16 19:24:48.974286",1
"2015-09-16 19:28:10.999083",1
"2015-09-16 19:48:15.291763",1
"2015-09-16 20:07:40.294279",1
"2015-09-16 20:08:25.103515",1
"2015-09-16 20:21:44.462855",1
"2015-09-16 20:22:41.223996",1
"2015-09-16 20:30:53.021444",1
"2015-09-16 20:31:47.221985",1
"2015-09-16 20:32:59.640039",1
"2015-09-16 20:34:44.132281",1
"2015-09-16 20:42:39.978429",1
"2015-09-16 21:55:35.971164",1
"2015-09-16 22:23:52.224728",1
"2015-09-17 00:01:21.277458",1
"2015-09-17 09:15:46.992660",1
"2015-09-17 09:27:54.395204",1
"2015-09-17 09:36:04.679095",1
"2015-09-17 09:57:29.927567",1
"2015-09-17 10:10:08.481179",1
"2015-09-17 10:12:51.537585",1
"2015-09-17 10:28:14.267076",1
"2015-09-17 10:29:53.735969",1
"2015-09-17 10:33:55.122827",1
"2015-09-17 10:41:55.721852",1
"2015-09-17 10:44:14.850451",1
"2015-09-17 10:49:59.476190",1
"2015-09-17 10:53:44.415375",1
"2015-09-17 10:55:22.767699",1
"2015-09-17 10:58:23.455586",1
"2015-09-17 10:59:34.071603",1
"2015-09-17 11:04:00.173061",1
"2015-09-17 11:10:54.559625",1
"2015-09-17 11:12:25.038697",1
"2015-09-17 11:19:31.601420",1
"2015-09-17 11:22:07.897288",1
"2015-09-17 11:24:29.550594",1
"2015-09-17 11:27:35.849798",1
"2015-09-17 11:39:21.585243",1
"2015-09-17 11:40:08.398583",1
"2015-09-17 11:42:13.507549",1
"2015-09-17 11:44:17.532520",1
"2015-09-17 11:45:46.602807",1
"2015-09-17 11:49:25.493951",1
"2015-09-17 11:51:46.885465",1
"2015-09-17 11:53:02.062266",1
"2015-09-17 12:05:30.083990",1
"2015-09-17 12:07:56.790620",1
"2015-09-17 12:15:49.972852",1
"2015-09-17 12:16:58.279052",1
"2015-09-17 12:20:00.256386",1
"2015-09-17 12:23:26.482004",1
"2015-09-17 12:24:24.030961",1
"2015-09-17 12:25:11.142382",1
"2015-09-17 12:25:59.660271",1
"2015-09-17 12:27:20.614512",1
"2015-09-17 12:31:15.302422",1
"2015-09-17 12:33:53.205723",1
"2015-09-17 12:35:36.582613",1
"2015-09-17 12:37:47.205379",1
"2015-09-17 12:39:52.117248",1
"2015-09-17 12:42:59.238810",1
"2015-09-17 12:43:47.462910",1
"2015-09-17 12:44:49.672228",1
"2015-09-17 12:45:48.928049",1
"2015-09-17 12:46:59.378224",1
"2015-09-17 12:47:46.979296",1
"2015-09-17 12:48:45.348986",1
"2015-09-17 13:16:12.463599",1
"2015-09-17 13:17:37.577781",1
"2015-09-17 13:22:10.518772",1
"2015-09-17 13:23:19.944397",1
"2015-09-17 13:39:41.621784",1
"2015-09-17 13:40:48.659858",1
"2015-09-17 13:47:27.556881",1
"2015-09-17 13:51:00.290951",1
"2015-09-17 13:59:34.689717",1
"2015-09-17 14:02:25.855677",1
"2015-09-17 14:04:00.234959",1
"2015-09-17 14:05:50.866887",1
"2015-09-17 14:21:15.759320",1
"2015-09-17 14:22:11.403705",1
"2015-09-17 14:24:52.589159",1
"2015-09-17 14:28:42.715586",1
"2015-09-17 14:32:39.439622",1
"2015-09-17 14:37:09.941938",1
"2015-09-17 14:38:10.027515",1
"2015-09-17 14:39:06.683821",1
"2015-09-17 14:40:35.154452",1
"2015-09-17 14:42:11.407984",1
"2015-09-17 14:44:38.379474",1
"2015-09-17 14:48:31.557137",1
"2015-09-17 14:52:34.617574",1
"2015-09-17 14:53:28.064172",1
"2015-09-17 14:59:38.789508",1
"2015-09-17 15:00:57.086492",1
"2015-09-17 15:06:05.842165",1
"2015-09-17 15:08:31.688995",1
"2015-09-17 15:12:06.843414",1
"2015-09-17 15:13:08.068837",1
"2015-09-17 15:15:35.632334",1
"2015-09-17 15:16:36.664986",1
"2015-09-17 15:18:19.811622",1
"2015-09-17 15:26:07.932938",1
"2015-09-17 15:27:50.063962",1
"2015-09-17 15:34:46.943250",1
"2015-09-17 15:36:07.044505",1
"2015-09-17 15:37:56.528938",1
"2015-09-17 15:43:16.175160",1
"2015-09-17 15:44:28.628268",1
"2015-09-17 15:48:08.510913",1
"2015-09-17 15:52:39.769142",1
"2015-09-17 15:53:49.761092",1
"2015-09-17 15:55:16.299996",1
"2015-09-17 15:56:55.271601",1
"2015-09-17 15:58:40.555217",1
"2015-09-17 16:03:32.395517",1
"2015-09-17 16:05:07.070696",1
"2015-09-17 16:06:25.399329",1
"2015-09-17 16:07:30.039484",1
"2015-09-17 16:11:10.219244",1
"2015-09-17 16:12:17.090117",1
"2015-09-17 16:15:23.783238",1
"2015-09-17 16:17:40.381956",1
"2015-09-17 16:21:41.306109",1
"2015-09-17 16:23:07.349018",1
"2015-09-17 16:26:19.395975",1
"2015-09-17 16:28:23.979053",1
"2015-09-17 16:35:03.986104",1
"2015-09-17 16:39:21.555714",1
"2015-09-17 16:42:01.690751",1
"2015-09-17 16:44:46.521611",1
"2015-09-17 16:47:03.255205",1
"2015-09-17 16:48:01.784407",1
"2015-09-17 16:52:35.275061",1
"2015-09-17 16:57:11.885589",1
"2015-09-17 16:59:10.329939",1
"2015-09-17 17:04:03.451583",1
"2015-09-17 17:05:17.940682",1
"2015-09-17 17:07:38.184992",1
"2015-09-17 17:08:36.781438",1
"2015-09-17 17:10:56.926937",1
"2015-09-17 17:11:56.477542",1
"2015-09-17 17:14:47.216810",1
"2015-09-17 17:19:11.880441",1
"2015-09-17 17:20:50.163972",1
"2015-09-17 17:21:50.831553",1
"2015-09-17 17:23:22.259156",1
"2015-09-17 17:33:16.247611",1
"2015-09-17 17:35:54.477925",1
"2015-09-17 17:39:33.638731",1
"2015-09-17 17:40:59.946104",1
"2015-09-17 17:41:43.655202",1
"2015-09-17 17:52:14.251072",1
"2015-09-17 17:52:22.032687",1
"2015-09-17 17:54:44.147968",1
"2015-09-17 17:56:57.430916",1
"2015-09-17 17:57:17.849023",1
"2015-09-17 17:57:25.532118",1
"2015-09-17 18:09:45.473740",1
"2015-09-17 18:09:53.286744",1
"2015-09-17 18:24:12.199824",1
"2015-09-17 18:33:03.942814",1
"2015-09-17 18:34:57.003777",1
"2015-09-17 18:37:12.978640",1
"2015-09-17 18:37:29.262249",1
"2015-09-17 18:37:58.611116",1
"2015-09-17 18:38:34.394320",1
"2015-09-17 18:59:08.722207",1
"2015-09-17 19:14:42.674670",1
"2015-09-17 19:16:50.114001",1
"2015-09-17 19:16:58.028826",1
"2015-09-17 19:17:49.831638",1
"2015-09-17 19:29:45.875659",1
"2015-09-17 19:46:21.738786",1
"2015-09-17 20:22:50.272965",1
"2015-09-17 20:25:29.295580",1
"2015-09-17 20:25:37.269900",1
"2015-09-17 21:05:45.848467",1
"2015-09-17 21:07:42.333234",1
"2015-09-17 21:40:23.622969",1
"2015-09-17 21:45:31.779701",1
"2015-09-17 23:48:14.176391",1
"2015-09-18 00:05:38.102245",1
"2015-09-18 08:03:35.904471",1
"2015-09-18 08:05:39.732374",1
"2015-09-18 08:09:01.230704",1
"2015-09-18 08:37:21.026146",1
"2015-09-18 09:28:29.742656",1
"2015-09-18 09:52:21.630070",1
"2015-09-18 09:59:12.866624",1
"2015-09-18 09:59:21.205674",1
"2015-09-18 10:01:27.924174",1
"2015-09-18 10:02:01.352537",1
"2015-09-18 10:04:09.570983",1
"2015-09-18 10:04:26.577527",1
"2015-09-18 10:04:35.016588",1
"2015-09-18 10:08:17.691363",1
"2015-09-18 10:10:29.165786",1
"2015-09-18 10:11:26.517571",1
"2015-09-18 10:19:23.998594",1
"2015-09-18 10:19:55.743381",1
"2015-09-18 10:22:04.759700",1
"2015-09-18 10:27:50.043359",1
"2015-09-18 10:30:12.288605",1
"2015-09-18 10:31:25.989713",1
"2015-09-18 10:33:01.650855",1
"2015-09-18 10:38:41.716462",1
"2015-09-18 10:39:54.795569",1
"2015-09-18 10:46:30.270923",1
"2015-09-18 10:47:16.724677",1
"2015-09-18 10:53:35.460106",1
"2015-09-18 10:55:10.990580",1
"2015-09-18 11:07:09.071576",1
"2015-09-18 11:11:38.196823",1
"2015-09-18 11:12:19.098464",1
"2015-09-18 11:12:28.915079",1
"2015-09-18 11:13:14.320288",1
"2015-09-18 11:13:44.323505",1
"2015-09-18 11:14:44.891148",1
"2015-09-18 11:14:54.186243",1
"2015-09-18 11:19:29.182857",1
"2015-09-18 11:25:51.923894",1
"2015-09-18 11:26:33.845355",1
"2015-09-18 11:28:52.807917",1
"2015-09-18 11:32:13.978654",1
"2015-09-18 11:32:33.186930",1
"2015-09-18 11:39:52.159032",1
"2015-09-18 11:43:27.250610",1
"2015-09-18 11:44:10.258643",1
"2015-09-18 11:46:29.742945",1
"2015-09-18 11:49:05.582410",1
"2015-09-18 11:49:36.571982",1
"2015-09-18 11:57:37.793786",1
"2015-09-18 11:57:46.659095",1
"2015-09-18 12:01:15.117455",1
"2015-09-18 12:03:25.324265",1
"2015-09-18 12:05:27.897919",1
"2015-09-18 12:05:36.659400",1
"2015-09-18 12:06:06.468667",1
"2015-09-18 12:06:15.070635",1
"2015-09-18 12:16:31.315528",1
"2015-09-18 12:24:15.831094",1
"2015-09-18 12:27:05.355198",1
"2015-09-18 12:27:13.925194",1
"2015-09-18 12:27:33.986257",1
"2015-09-18 12:28:41.678269",1
"2015-09-18 12:28:50.245975",1
"2015-09-18 12:29:44.190005",1
"2015-09-18 12:31:12.130206",1
"2015-09-18 12:31:20.765139",1
"2015-09-18 12:31:56.815654",1
"2015-09-18 12:32:05.545569",1
"2015-09-18 12:32:15.395194",1
"2015-09-18 12:32:26.688902",1
"2015-09-18 12:32:55.973345",1
"2015-09-18 12:33:49.712251",1
"2015-09-18 12:34:06.455980",1
"2015-09-18 12:34:27.531669",1
"2015-09-18 12:36:00.568041",1
"2015-09-18 12:43:02.013990",1
"2015-09-18 12:43:52.700826",1
"2015-09-18 12:49:15.828560",1
"2015-09-18 12:49:44.389619",1
"2015-09-18 12:52:42.711172",1
"2015-09-18 12:55:51.406512",1
"2015-09-18 12:56:38.418968",1
"2015-09-18 12:59:58.082272",1
"2015-09-18 13:02:00.724089",1
"2015-09-18 13:02:25.021446",1
"2015-09-18 13:06:38.614818",1
"2015-09-18 13:07:43.486084",1
"2015-09-18 13:09:38.547619",1
"2015-09-18 13:23:04.671701",1
"2015-09-18 13:27:24.734838",1
"2015-09-18 13:34:34.420031",1
"2015-09-18 13:39:33.584122",1
"2015-09-18 13:40:00.208439",1
"2015-09-18 13:40:58.773346",1
"2015-09-18 13:41:08.066152",1
"2015-09-18 13:41:16.865156",1
"2015-09-18 13:42:19.963533",1
"2015-09-18 13:44:41.947407",1
"2015-09-18 13:45:36.701420",1
"2015-09-18 13:46:06.841818",1
"2015-09-18 13:46:22.140353",1
"2015-09-18 13:47:44.374707",1
"2015-09-18 13:48:34.308607",1
"2015-09-18 13:49:46.397595",1
"2015-09-18 13:52:56.603166",1
"2015-09-18 13:53:42.139612",1
"2015-09-18 13:56:42.725713",1
"2015-09-18 13:58:43.861428",1
"2015-09-18 14:00:29.143482",1
"2015-09-18 14:02:17.017585",1
"2015-09-18 14:04:33.254020",1
"2015-09-18 14:04:58.143370",1
"2015-09-18 14:09:14.065734",1
"2015-09-18 14:14:03.751454",1
"2015-09-18 14:18:53.940280",1
"2015-09-18 14:20:31.703907",1
"2015-09-18 14:29:08.973475",1
"2015-09-18 14:29:18.005695",1
"2015-09-18 14:32:23.192673",1
"2015-09-18 14:32:49.715189",1
"2015-09-18 14:33:28.352902",1
"2015-09-18 14:39:59.496974",1
"2015-09-18 14:44:45.231906",1
"2015-09-18 14:45:44.718157",1
"2015-09-18 14:48:02.202987",1
"2015-09-18 14:49:11.671799",1
"2015-09-18 14:49:25.197611",1
"2015-09-18 14:52:25.815430",1
"2015-09-18 14:54:09.225366",1
"2015-09-18 14:56:46.243100",1
"2015-09-18 14:56:56.945767",1
"2015-09-18 14:58:23.841454",1
"2015-09-18 14:59:01.608005",1
"2015-09-18 15:00:37.783392",1
"2015-09-18 15:00:48.879407",1
"2015-09-18 15:00:59.845060",1
"2015-09-18 15:01:15.179912",1
"2015-09-18 15:06:48.192270",1
"2015-09-18 15:06:57.049831",1
"2015-09-18 15:07:43.800689",1
"2015-09-18 15:13:19.333463",1
"2015-09-18 15:14:00.534873",1
"2015-09-18 15:14:46.757145",1
"2015-09-18 15:15:07.640943",1
"2015-09-18 15:15:26.417560",1
"2015-09-18 15:15:41.588093",1
"2015-09-18 15:16:03.321997",1
"2015-09-18 15:17:54.574369",1
"2015-09-18 15:19:03.546608",1
"2015-09-18 15:19:19.669237",1
"2015-09-18 15:21:53.663193",1
"2015-09-18 15:32:53.867819",1
"2015-09-18 15:38:05.929812",1
"2015-09-18 15:38:59.542073",1
"2015-09-18 15:39:14.018740",1
"2015-09-18 15:43:18.622732",1
"2015-09-18 15:44:28.154996",1
"2015-09-18 15:47:03.004543",1
"2015-09-18 15:47:31.760371",1
"2015-09-18 15:50:04.903384",1
"2015-09-18 15:50:18.758334",1
"2015-09-18 15:51:10.201670",1
"2015-09-18 15:51:31.607974",1
"2015-09-18 15:52:37.067530",1
"2015-09-18 15:54:21.987098",1
"2015-09-18 15:55:47.833314",1
"2015-09-18 16:01:42.868802",1
"2015-09-18 16:02:36.236268",1
"2015-09-18 16:04:45.789664",1
"2015-09-18 16:15:10.834824",1
"2015-09-18 16:25:58.046193",1
"2015-09-18 16:27:21.817001",1
"2015-09-18 16:27:32.915346",1
"2015-09-18 16:29:55.785114",1
"2015-09-18 16:30:38.665352",1
"2015-09-18 16:34:11.351644",1
"2015-09-18 16:34:53.537612",1
"2015-09-18 16:38:16.548603",1
"2015-09-18 16:38:42.975307",1
"2015-09-18 16:43:16.535737",1
"2015-09-18 16:48:33.617561",1
"2015-09-18 16:51:02.362218",1
"2015-09-18 17:03:01.663029",1
"2015-09-18 17:03:16.200458",1
"2015-09-18 17:03:38.132124",1
"2015-09-18 17:04:17.035524",1
"2015-09-18 17:06:02.479152",1
"2015-09-18 17:08:31.157728",1
"2015-09-18 17:10:51.104204",1
"2015-09-18 17:11:47.438741",1
"2015-09-18 17:12:06.317713",1
"2015-09-18 17:12:22.732525",1
"2015-09-18 17:13:38.768268",1
"2015-09-18 17:15:41.117811",1
"2015-09-18 17:16:09.743155",1
"2015-09-18 17:16:31.310825",1
"2015-09-18 17:18:45.776678",1
"2015-09-18 17:19:43.422714",1
"2015-09-18 17:25:10.455485",1
"2015-09-18 17:25:21.882485",1
"2015-09-18 17:25:42.504146",1
"2015-09-18 17:26:15.035165",1
"2015-09-18 17:29:45.462996",1
"2015-09-18 17:30:03.258064",1
"2015-09-18 17:34:52.998801",1
"2015-09-18 17:40:51.781933",1
"2015-09-18 17:41:27.297657",1
"2015-09-18 17:41:46.338113",1
"2015-09-18 17:46:14.674503",1
"2015-09-18 17:49:04.757477",1
"2015-09-18 17:56:27.740992",1
"2015-09-18 17:59:28.031016",1
"2015-09-18 18:02:25.696698",1
"2015-09-18 18:04:41.771604",1
"2015-09-18 18:04:57.896526",1
"2015-09-18 18:21:28.801333",1
"2015-09-18 18:21:46.628690",1
"2015-09-18 18:27:39.923214",1
"2015-09-18 18:30:48.096546",1
"2015-09-18 18:32:53.563139",1
"2015-09-18 18:33:55.250782",1
"2015-09-18 18:34:17.281393",1
"2015-09-18 18:35:43.747906",1
"2015-09-18 18:36:36.800261",1
"2015-09-18 18:44:14.323762",1
"2015-09-18 18:47:51.415334",1
"2015-09-18 19:04:00.791858",1
"2015-09-18 19:04:10.052130",1
"2015-09-18 19:08:52.202049",1
"2015-09-18 19:09:07.085029",1
"2015-09-18 19:10:14.644909",1
"2015-09-18 19:10:29.119634",1
"2015-09-18 19:14:42.583963",1
"2015-09-18 19:15:01.724676",1
"2015-09-18 19:18:40.392255",1
"2015-09-18 19:25:49.125476",1
"2015-09-18 19:39:24.998097",1
"2015-09-18 19:40:04.656087",1
"2015-09-18 19:46:52.446494",1
"2015-09-18 20:22:09.550127",1
"2015-09-18 20:24:35.372895",1
"2015-09-18 20:25:57.937647",1
"2015-09-18 20:26:17.339249",1
"2015-09-18 20:42:45.722276",1
"2015-09-18 20:43:10.509530",1
"2015-09-18 21:54:28.254909",1
"2015-09-18 21:55:12.999847",1
"2015-09-18 21:55:44.121842",1
"2015-09-18 21:55:53.577950",1
"2015-09-19 00:00:01.589542",1
"2015-09-19 00:00:13.671262",1
"2015-09-19 10:28:01.819356",1
"2015-09-19 10:29:30.356892",1
"2015-09-19 10:41:33.590381",1
"2015-09-19 10:50:25.272638",1
"2015-09-19 10:51:16.583812",1
"2015-09-19 12:41:34.164705",1
"2015-09-19 13:08:37.930308",1
"2015-09-19 13:18:37.401992",1
"2015-09-19 15:25:24.611899",1
"2015-09-20 14:36:30.226333",1
"2015-09-20 14:58:02.893214",1
"2015-09-20 15:07:00.286311",1
"2015-09-20 15:25:35.189639",1
"2015-09-20 15:27:36.489811",1
"2015-09-20 15:53:49.310084",1
"2015-09-20 16:04:23.711991",1
"2015-09-20 16:13:44.249709",1
"2015-09-20 16:50:22.181617",1
"2015-09-20 16:58:28.362673",1
"2015-09-21 08:29:29.647142",1
"2015-09-21 08:54:34.315945",1
"2015-09-21 09:09:35.608596",1
"2015-09-21 09:13:00.915954",1
"2015-09-21 09:30:31.311434",1
"2015-09-21 09:36:03.794439",1
"2015-09-21 09:41:29.775038",1
"2015-09-21 09:45:11.036501",1
"2015-09-21 09:52:49.085280",1
"2015-09-21 09:54:32.658804",1
"2015-09-21 09:55:07.916788",1
"2015-09-21 10:04:04.130167",1
"2015-09-21 10:07:49.428163",1
"2015-09-21 10:08:03.382561",1
"2015-09-21 10:08:55.218038",1
"2015-09-21 10:09:33.496541",1
"2015-09-21 10:14:41.587871",1
"2015-09-21 10:14:56.362068",1
"2015-09-21 10:18:27.020006",1
"2015-09-21 10:30:05.074902",1
"2015-09-21 10:32:30.141835",1
"2015-09-21 11:07:30.275134",1
"2015-09-21 11:09:05.476375",1
"2015-09-21 11:28:36.351219",1
"2015-09-21 11:32:26.081356",1
"2015-09-21 11:33:11.810928",1
"2015-09-21 11:45:52.007769",1
"2015-09-21 11:49:03.297578",1
"2015-09-21 11:49:35.206038",1
"2015-09-21 11:54:18.413634",1
"2015-09-21 11:59:17.542077",1
"2015-09-21 12:09:03.060763",1
"2015-09-21 12:10:16.171427",1
"2015-09-21 12:30:06.117637",1
"2015-09-21 12:33:53.615895",1
"2015-09-21 12:34:52.969480",1
"2015-09-21 12:35:37.713814",1
"2015-09-21 12:40:07.856094",1
"2015-09-21 12:40:30.315127",1
"2015-09-21 12:41:15.548269",1
"2015-09-21 12:44:23.688466",1
"2015-09-21 12:51:30.220507",1
"2015-09-21 12:54:52.440246",1
"2015-09-21 13:04:07.988121",1
"2015-09-21 13:05:48.807779",1
"2015-09-21 13:12:18.570051",1
"2015-09-21 13:15:29.366455",1
"2015-09-21 13:17:27.811720",1
"2015-09-21 13:19:03.375750",1
"2015-09-21 13:21:07.361991",1
"2015-09-21 13:21:21.867037",1
"2015-09-21 13:25:57.655811",1
"2015-09-21 13:27:52.684476",1
"2015-09-21 13:28:38.545393",1
"2015-09-21 13:28:59.983360",1
"2015-09-21 13:29:25.460880",1
"2015-09-21 13:29:48.540098",1
"2015-09-21 13:30:42.080827",1
"2015-09-21 13:32:51.161148",1
"2015-09-21 13:35:26.964584",1
"2015-09-21 13:37:08.171584",1
"2015-09-21 13:38:17.215017",1
"2015-09-21 13:38:43.472468",1
"2015-09-21 13:38:57.392724",1
"2015-09-21 13:41:19.898964",1
"2015-09-21 13:43:12.007733",1
"2015-09-21 13:43:48.085266",1
"2015-09-21 13:46:39.546393",1
"2015-09-21 13:46:49.329461",1
"2015-09-21 13:48:43.868678",1
"2015-09-21 13:49:07.208728",1
"2015-09-21 13:49:40.594970",1
"2015-09-21 13:49:52.414303",1
"2015-09-21 13:54:34.668975",1
"2015-09-21 13:55:31.428539",1
"2015-09-21 13:55:54.213414",1
"2015-09-21 13:57:07.288997",1
"2015-09-21 14:00:32.629855",1
"2015-09-21 14:01:30.799995",1
"2015-09-21 14:05:44.561119",1
"2015-09-21 14:10:39.913397",1
"2015-09-21 14:15:32.743978",1
"2015-09-21 14:15:44.231213",1
"2015-09-21 14:16:59.111694",1
"2015-09-21 14:17:54.985098",1
"2015-09-21 14:18:28.966833",1
"2015-09-21 14:18:58.938877",1
"2015-09-21 14:19:37.542027",1
"2015-09-21 14:23:05.605681",1
"2015-09-21 14:28:31.425002",1
"2015-09-21 14:30:53.800317",1
"2015-09-21 14:32:07.827908",1
"2015-09-21 14:32:47.714959",1
"2015-09-21 14:32:59.631902",1
"2015-09-21 14:33:26.519343",1
"2015-09-21 14:36:22.380362",1
"2015-09-21 14:36:44.046112",1
"2015-09-21 14:36:58.819427",1
"2015-09-21 14:37:55.251132",1
"2015-09-21 14:40:21.238145",1
"2015-09-21 14:41:08.053570",1
"2015-09-21 14:43:12.568921",1
"2015-09-21 14:44:37.495274",1
"2015-09-21 14:45:10.881590",1
"2015-09-21 14:45:55.857629",1
"2015-09-21 14:48:30.214470",1
"2015-09-21 14:48:40.130905",1
"2015-09-21 14:49:05.113150",1
"2015-09-21 14:49:34.396141",1
"2015-09-21 14:49:44.310377",1
"2015-09-21 14:53:20.054877",1
"2015-09-21 14:53:32.136529",1
"2015-09-21 14:53:47.175791",1
"2015-09-21 14:57:13.529389",1
"2015-09-21 14:58:01.918593",1
"2015-09-21 14:58:13.672215",1
"2015-09-21 14:58:23.786589",1
"2015-09-21 14:58:50.573264",1
"2015-09-21 14:59:00.487940",1
"2015-09-21 15:01:12.555276",1
"2015-09-21 15:02:00.945246",1
"2015-09-21 15:05:12.632796",1
"2015-09-21 15:10:21.179324",1
"2015-09-21 15:12:22.640575",1
"2015-09-21 15:15:50.245191",1
"2015-09-21 15:24:30.994938",1
"2015-09-21 15:25:30.087115",1
"2015-09-21 15:26:11.023981",1
"2015-09-21 15:30:45.694564",1
"2015-09-21 15:30:55.511508",1
"2015-09-21 15:33:34.957855",1
"2015-09-21 15:34:28.894398",1
"2015-09-21 15:35:36.191558",1
"2015-09-21 15:37:48.128062",1
